"id";"year";"make";"model";"color";"price";"mpg_city";"mpg_hwy";"transmission";"engine";"drive_type";"prev_owners";"mileage";"vin";"status";"date_created";"style";"city";"state";"images"
700;1984;"Porsche";"928 S Coupe";"Beige";25540.81;13;13;"Automatic";"V8 4.5L";"FWD";3;36680;"V1ZB94Z33ZCQL40UD";1;"2023-01-11";"coupe";"Denver";"CO";"{""model_imgs_key"": ""porsche 928 s coupe""}"
701;1987;"Buick";"Regal Grand National";"Black";57550.69;13;16;"Automatic";"3.8 V6 Turbo";"RWD";2;9859;"1G4GJ1173HP464184";1;"2023-01-03";"coupe";"New York";"NY";"{""model_imgs_key"": ""buick regal grand national""}"
702;1970;"Buick";"Regal Grand National";"Aquamarine";27918.0;15;16;"Manual";"Flat-6";"FWD";2;60963;"tkG71524mNlY20238";1;"2023-04-25";"sedan,coupe";"Dallas";"TX";"{""model_imgs_key"": ""buick regal""}"
703;1983;"Buick";"Regal Grand National";"LightYellow";26426.0;14;26;"Automatic";"I4";"AWD";1;111088;"vQa10380lSMn08474";1;"2024-08-21";"sedan,coupe";"New York";"NY";"{""model_imgs_key"": ""buick regal""}"
704;1995;"Buick";"Regal Grand National";"Thistle";31790.0;11;24;"Automatic";"V6";"AWD";1;82065;"iBk12709uKFn16741";1;"2024-08-24";"sedan,coupe";"Denver";"CO";"{""model_imgs_key"": ""buick regal""}"
705;1992;"Buick";"Regal Grand National";"Orange";21028.0;16;24;"Manual";"V6";"RWD";1;112953;"BWs22792dsps02425";1;"2022-04-12";"sedan,coupe";"New York";"NY";"{""model_imgs_key"": ""buick regal""}"
706;1993;"Subaru";"Brat";"Moccasin";25937.0;16;25;"Manual";"Flat-6";"RWD";1;120962;"Xqw06547VtEV28370";1;"2022-05-06";"pickup,coupe";"Austin";"TX";"{""model_imgs_key"": ""subaru brat""}"
707;1968;"Subaru";"Brat";"SpringGreen";31745.0;19;23;"Automatic";"V8";"RWD";1;138468;"qBk68240OEOD66790";1;"2022-08-28";"pickup,coupe";"Boston";"MA";"{""model_imgs_key"": ""subaru brat""}"
708;1966;"Subaru";"Brat";"MediumPurple";49820.0;20;21;"Automatic";"Flat-6";"FWD";1;185289;"ngQ28999mYsC84158";1;"2022-10-14";"pickup,coupe";"Los Angeles";"CA";"{""model_imgs_key"": ""subaru brat""}"
709;1971;"Subaru";"Brat";"LightBlue";52502.0;20;24;"Manual";"I6";"RWD";2;141930;"RFa67149lQsr70923";1;"2024-07-08";"pickup,coupe";"Atlanta";"GA";"{""model_imgs_key"": ""subaru brat""}"
710;1978;"Subaru";"Brat";"LightGoldenRodYellow";32555.0;16;19;"Manual";"V12";"RWD";2;195702;"kwP70748KNjR89086";1;"2022-10-31";"pickup,coupe";"Seattle";"WA";"{""model_imgs_key"": ""subaru brat""}"
711;1983;"Chevrolet";"CK";"LightGoldenRodYellow";26497.0;18;28;"Automatic";"V8";"FWD";2;141992;"jjl87598qcrG34464";1;"2022-10-10";"pickup";"Austin";"TX";"{""model_imgs_key"": ""chevrolet ck""}"
712;1975;"Subaru";"GL";"Ivory";26484.0;15;28;"Manual";"Flat-6";"FWD";3;169269;"IId65335DnGR06161";1;"2023-09-20";"coupe";"Los Angeles";"CA";"{""model_imgs_key"": ""subaru gl""}"
713;1962;"Subaru";"GL";"Aquamarine";35973.0;11;23;"Automatic";"V6";"FWD";2;136641;"yOb32058RHIk86652";1;"2024-05-30";"coupe";"San Francisco";"CA";"{""model_imgs_key"": ""subaru gl""}"
714;1964;"Subaru";"GL";"GhostWhite";42767.0;15;17;"Automatic";"Flat-6";"FWD";3;141770;"LZW58734PySy45821";1;"2023-11-04";"coupe";"Denver";"CO";"{""model_imgs_key"": ""subaru gl""}"
715;1981;"Subaru";"GL";"LavenderBlush";49470.0;10;23;"Manual";"I4";"RWD";2;192242;"YLs49071ZImm43119";1;"2022-11-21";"coupe";"Chicago";"IL";"{""model_imgs_key"": ""subaru gl""}"
716;1989;"Subaru";"GL";"Beige";33804.0;18;15;"Automatic";"I6";"FWD";1;154683;"DRT98838lXpt77246";1;"2022-03-24";"coupe";"Phoenix";"AZ";"{""model_imgs_key"": ""subaru gl""}"
717;1992;"Toyota";"LandCruiser";"LightCoral";66635.0;15;16;"Automatic";"V8";"FWD";3;51078;"dWc40691USKu14766";1;"2023-04-20";"SUV / 4x4";"Houston";"TX";"{""model_imgs_key"": ""toyota landcruiser""}"
718;1963;"Toyota";"LandCruiser";"BlueViolet";36803.0;17;24;"Manual";"V8";"AWD";3;153795;"qyD63900XOUH44468";1;"2024-07-09";"SUV / 4x4";"Nashville";"TN";"{""model_imgs_key"": ""toyota landcruiser""}"
719;1968;"Toyota";"LandCruiser";"Pink";25275.0;16;22;"Manual";"I6";"FWD";1;187689;"nwk47917MmCc72194";1;"2023-09-23";"SUV / 4x4";"Denver";"CO";"{""model_imgs_key"": ""toyota landcruiser""}"
720;1971;"Toyota";"LandCruiser";"LimeGreen";22708.0;12;22;"Manual";"V8";"AWD";3;171253;"LBE75295Xxri56384";1;"2023-07-18";"SUV / 4x4";"Chicago";"IL";"{""model_imgs_key"": ""toyota landcruiser""}"
721;1984;"Toyota";"LandCruiser";"DarkSlateBlue";26885.0;10;24;"Automatic";"Flat-6";"FWD";1;97852;"sMy33857mQyA55664";1;"2024-10-25";"SUV / 4x4";"Nashville";"TN";"{""model_imgs_key"": ""toyota landcruiser""}"
722;1961;"Jeep";"Wagoneer";"PowderBlue";18392.0;17;26;"Manual";"I6";"FWD";2;186846;"OSV61082iPzb89232";1;"2023-09-09";"SUV / 4x4,station wagon";"Miami";"FL";"{""model_imgs_key"": ""jeep wagoneer""}"
723;1968;"Jeep";"Wagoneer";"Magenta";27771.0;14;26;"Automatic";"I4";"AWD";2;70961;"zSg24208BbdB30287";1;"2025-02-11";"SUV / 4x4,station wagon";"Chicago";"IL";"{""model_imgs_key"": ""jeep wagoneer""}"
724;1994;"Jeep";"Wagoneer";"DarkGreen";36374.0;19;24;"Automatic";"I6";"RWD";2;195333;"BJO62839XczM02501";1;"2024-02-14";"SUV / 4x4,station wagon";"Los Angeles";"CA";"{""model_imgs_key"": ""jeep wagoneer""}"
725;1984;"Jeep";"Wagoneer";"PowderBlue";32210.0;20;28;"Manual";"V8";"AWD";3;111547;"zAe55097Wpkv41419";1;"2023-03-08";"SUV / 4x4,station wagon";"Boston";"MA";"{""model_imgs_key"": ""jeep wagoneer""}"
726;1986;"Jeep";"Wagoneer";"DarkBlue";54275.0;17;16;"Manual";"I4";"AWD";1;151654;"jJh35259QaEB74770";1;"2023-11-27";"SUV / 4x4,station wagon";"New York";"NY";"{""model_imgs_key"": ""jeep wagoneer""}"
727;1962;"Chevrolet";"CK";"Tan";23509.0;11;18;"Automatic";"Flat-6";"FWD";1;152625;"IHU42727FULF35494";1;"2022-03-23";"pickup";"New York";"NY";"{""model_imgs_key"": ""chevrolet ck""}"
728;1991;"Chevrolet";"CK";"DarkGray";46339.0;16;19;"Manual";"V6";"AWD";2;164079;"Ddu63760cMDU41085";1;"2022-12-18";"pickup";"Dallas";"TX";"{""model_imgs_key"": ""chevrolet ck""}"
729;1992;"Chevrolet";"CK";"SteelBlue";42997.0;10;20;"Manual";"V8";"AWD";3;141039;"IqP67847Pvhc48277";1;"2024-10-25";"pickup";"Chicago";"IL";"{""model_imgs_key"": ""chevrolet ck""}"
730;1986;"Chevrolet";"CK";"SaddleBrown";27670.0;12;27;"Manual";"I4";"FWD";3;186557;"sHT52119XSMx81247";1;"2025-01-08";"pickup";"Dallas";"TX";"{""model_imgs_key"": ""chevrolet ck""}"
731;1990;"Ferrari";"Testarossa";"LightGoldenRodYellow";72125.0;14;27;"Manual";"Flat-6";"RWD";3;122045;"QeQ19679fKyj76747";1;"2022-05-31";"coupe,luxury";"Denver";"CO";"{""model_imgs_key"": ""ferrari testarossa""}"
732;1965;"Ferrari";"308";"Thistle";39951.0;18;23;"Automatic";"V8";"AWD";1;161945;"nmW15536OreC43335";1;"2023-11-08";"coupe,luxury";"Seattle";"WA";"{""model_imgs_key"": ""ferrari 308""}"
733;1984;"Ferrari";"Testarossa";"Gainsboro";41076.0;13;25;"Automatic";"V12";"FWD";3;186727;"OES55362RwSb29198";1;"2023-03-29";"coupe,luxury";"Dallas";"TX";"{""model_imgs_key"": ""ferrari testarossa""}"
734;1993;"Ferrari";"308";"LightCyan";34449.0;18;28;"Automatic";"Flat-6";"FWD";1;139907;"Ogv04171vqjC13530";1;"2024-01-14";"coupe,luxury";"Nashville";"TN";"{""model_imgs_key"": ""ferrari 308""}"
735;1970;"Ferrari";"308";"GreenYellow";38771.0;17;18;"Automatic";"V8";"RWD";2;138317;"xPz19957ghcK33926";1;"2023-06-29";"coupe,luxury";"New York";"NY";"{""model_imgs_key"": ""ferrari 308""}"
736;1980;"AMC";"Gremlin";"MediumSlateBlue";38041.0;17;24;"Manual";"V8";"RWD";3;82714;"QEl51659ySTI35571";1;"2024-07-29";"hatchback";"Dallas";"TX";"{""model_imgs_key"": ""amc gremlin""}"
737;1977;"AMC";"Javelin";"Indigo";53501.0;11;19;"Automatic";"I6";"FWD";2;121250;"ISp20305dhMQ18114";1;"2023-01-22";"coupe,muscle car";"Miami";"FL";"{""model_imgs_key"": ""amc javelin""}"
738;1994;"AMC";"Gremlin";"White";38147.0;10;27;"Automatic";"V6";"FWD";2;147955;"WRb31824kpAS64398";1;"2024-12-13";"hatchback";"Seattle";"WA";"{""model_imgs_key"": ""amc gremlin""}"
739;1985;"AMC";"Javelin";"RosyBrown";16643.0;15;23;"Automatic";"V12";"RWD";3;62497;"Fzv41202BeDL55598";1;"2024-09-30";"coupe,muscle car";"Denver";"CO";"{""model_imgs_key"": ""amc javelin""}"
740;1963;"AMC";"Javelin";"YellowGreen";59789.0;20;28;"Manual";"I4";"RWD";3;107366;"dlM93775XPEH30417";1;"2024-03-15";"coupe,muscle car";"Phoenix";"AZ";"{""model_imgs_key"": ""amc javelin""}"
